image,mask
volume-128_533.png,segmentation-128_lesionmask_533.png
volume-58_168.png,segmentation-58_lesionmask_168.png
volume-114_816.png,segmentation-114_lesionmask_816.png
volume-84_328.png,segmentation-84_lesionmask_328.png
volume-57_111.png,segmentation-57_lesionmask_111.png
volume-108_733.png,segmentation-108_lesionmask_733.png
volume-110_420.png,segmentation-110_lesionmask_420.png
volume-4_572.png,segmentation-4_lesionmask_572.png
volume-29_91.png,segmentation-29_lesionmask_91.png
volume-84_597.png,segmentation-84_lesionmask_597.png
volume-12_423.png,segmentation-12_lesionmask_423.png
volume-9_386.png,segmentation-9_lesionmask_386.png
volume-106_766.png,segmentation-106_lesionmask_766.png
volume-7_388.png,segmentation-7_lesionmask_388.png
volume-11_212.png,segmentation-11_lesionmask_212.png
volume-4_195.png,segmentation-4_lesionmask_195.png
volume-61_151.png,segmentation-61_lesionmask_151.png
volume-27_664.png,segmentation-27_lesionmask_664.png
volume-97_609.png,segmentation-97_lesionmask_609.png
volume-100_11.png,segmentation-100_lesionmask_11.png
volume-40_80.png,segmentation-40_lesionmask_80.png
volume-115_730.png,segmentation-115_lesionmask_730.png
volume-24_180.png,segmentation-24_lesionmask_180.png
volume-108_464.png,segmentation-108_lesionmask_464.png
volume-43_45.png,segmentation-43_lesionmask_45.png
volume-88_307.png,segmentation-88_lesionmask_307.png
volume-126_225.png,segmentation-126_lesionmask_225.png
volume-116_792.png,segmentation-116_lesionmask_792.png
volume-101_546.png,segmentation-101_lesionmask_546.png
volume-114_491.png,segmentation-114_lesionmask_491.png
volume-8_426.png,segmentation-8_lesionmask_426.png
volume-111_395.png,segmentation-111_lesionmask_395.png
volume-90_550.png,segmentation-90_lesionmask_550.png
volume-103_307.png,segmentation-103_lesionmask_307.png
volume-127_755.png,segmentation-127_lesionmask_755.png
volume-99_487.png,segmentation-99_lesionmask_487.png
volume-84_589.png,segmentation-84_lesionmask_589.png
volume-39_56.png,segmentation-39_lesionmask_56.png
volume-27_412.png,segmentation-27_lesionmask_412.png
volume-90_424.png,segmentation-90_lesionmask_424.png
volume-36_6.png,segmentation-36_lesionmask_6.png
volume-121_453.png,segmentation-121_lesionmask_453.png
volume-2_450.png,segmentation-2_lesionmask_450.png
volume-69_205.png,segmentation-69_lesionmask_205.png
volume-105_615.png,segmentation-105_lesionmask_615.png
volume-39_214.png,segmentation-39_lesionmask_214.png
volume-72_52.png,segmentation-72_lesionmask_52.png
volume-56_167.png,segmentation-56_lesionmask_167.png
volume-128_180.png,segmentation-128_lesionmask_180.png
volume-56_65.png,segmentation-56_lesionmask_65.png
volume-11_82.png,segmentation-11_lesionmask_82.png
volume-4_650.png,segmentation-4_lesionmask_650.png
volume-125_361.png,segmentation-125_lesionmask_361.png
volume-103_622.png,segmentation-103_lesionmask_622.png
volume-113_698.png,segmentation-113_lesionmask_698.png
volume-44_14.png,segmentation-44_lesionmask_14.png
volume-25_459.png,segmentation-25_lesionmask_459.png
volume-76_23.png,segmentation-76_lesionmask_23.png
volume-99_399.png,segmentation-99_lesionmask_399.png
volume-101_517.png,segmentation-101_lesionmask_517.png
volume-105_239.png,segmentation-105_lesionmask_239.png
volume-26_383.png,segmentation-26_lesionmask_383.png
volume-129_63.png,segmentation-129_lesionmask_63.png
volume-99_431.png,segmentation-99_lesionmask_431.png
volume-36_95.png,segmentation-36_lesionmask_95.png
volume-18_464.png,segmentation-18_lesionmask_464.png
volume-68_0.png,segmentation-68_lesionmask_0.png
volume-88_447.png,segmentation-88_lesionmask_447.png
volume-113_442.png,segmentation-113_lesionmask_442.png
volume-101_121.png,segmentation-101_lesionmask_121.png
volume-100_198.png,segmentation-100_lesionmask_198.png
volume-117_616.png,segmentation-117_lesionmask_616.png
volume-70_258.png,segmentation-70_lesionmask_258.png
volume-105_906.png,segmentation-105_lesionmask_906.png
volume-99_285.png,segmentation-99_lesionmask_285.png
volume-81_204.png,segmentation-81_lesionmask_204.png
volume-40_81.png,segmentation-40_lesionmask_81.png
volume-100_412.png,segmentation-100_lesionmask_412.png
volume-127_632.png,segmentation-127_lesionmask_632.png
volume-113_758.png,segmentation-113_lesionmask_758.png
volume-100_517.png,segmentation-100_lesionmask_517.png
volume-113_320.png,segmentation-113_lesionmask_320.png
volume-128_505.png,segmentation-128_lesionmask_505.png
volume-111_580.png,segmentation-111_lesionmask_580.png
volume-102_240.png,segmentation-102_lesionmask_240.png
volume-110_395.png,segmentation-110_lesionmask_395.png
volume-82_247.png,segmentation-82_lesionmask_247.png
volume-39_73.png,segmentation-39_lesionmask_73.png
volume-89_46.png,segmentation-89_lesionmask_46.png
volume-85_535.png,segmentation-85_lesionmask_535.png
volume-4_489.png,segmentation-4_lesionmask_489.png
volume-25_57.png,segmentation-25_lesionmask_57.png
volume-52_174.png,segmentation-52_lesionmask_174.png
volume-33_77.png,segmentation-33_lesionmask_77.png
volume-111_327.png,segmentation-111_lesionmask_327.png
volume-18_414.png,segmentation-18_lesionmask_414.png
volume-108_27.png,segmentation-108_lesionmask_27.png
volume-75_86.png,segmentation-75_lesionmask_86.png
volume-89_704.png,segmentation-89_lesionmask_704.png
volume-96_420.png,segmentation-96_lesionmask_420.png
volume-128_554.png,segmentation-128_lesionmask_554.png
volume-92_223.png,segmentation-92_lesionmask_223.png
volume-82_413.png,segmentation-82_lesionmask_413.png
volume-102_322.png,segmentation-102_lesionmask_322.png
volume-108_477.png,segmentation-108_lesionmask_477.png
volume-10_20.png,segmentation-10_lesionmask_20.png
volume-98_560.png,segmentation-98_lesionmask_560.png
volume-102_61.png,segmentation-102_lesionmask_61.png
volume-4_579.png,segmentation-4_lesionmask_579.png
volume-81_114.png,segmentation-81_lesionmask_114.png
volume-117_82.png,segmentation-117_lesionmask_82.png
volume-100_527.png,segmentation-100_lesionmask_527.png
volume-107_378.png,segmentation-107_lesionmask_378.png
volume-29_70.png,segmentation-29_lesionmask_70.png
volume-122_131.png,segmentation-122_lesionmask_131.png
volume-26_282.png,segmentation-26_lesionmask_282.png
volume-16_381.png,segmentation-16_lesionmask_381.png
volume-130_459.png,segmentation-130_lesionmask_459.png
volume-93_324.png,segmentation-93_lesionmask_324.png
volume-1_66.png,segmentation-1_lesionmask_66.png
volume-82_147.png,segmentation-82_lesionmask_147.png
volume-29_58.png,segmentation-29_lesionmask_58.png
volume-17_397.png,segmentation-17_lesionmask_397.png
volume-4_443.png,segmentation-4_lesionmask_443.png
volume-122_94.png,segmentation-122_lesionmask_94.png
volume-95_675.png,segmentation-95_lesionmask_675.png
volume-91_196.png,segmentation-91_lesionmask_196.png
volume-28_123.png,segmentation-28_lesionmask_123.png
volume-17_624.png,segmentation-17_lesionmask_624.png
volume-56_214.png,segmentation-56_lesionmask_214.png
volume-14_258.png,segmentation-14_lesionmask_258.png
volume-85_556.png,segmentation-85_lesionmask_556.png
volume-108_335.png,segmentation-108_lesionmask_335.png
volume-29_68.png,segmentation-29_lesionmask_68.png
volume-117_344.png,segmentation-117_lesionmask_344.png
volume-124_290.png,segmentation-124_lesionmask_290.png
volume-111_263.png,segmentation-111_lesionmask_263.png
volume-98_112.png,segmentation-98_lesionmask_112.png
volume-95_506.png,segmentation-95_lesionmask_506.png
volume-9_394.png,segmentation-9_lesionmask_394.png
volume-90_385.png,segmentation-90_lesionmask_385.png
volume-112_76.png,segmentation-112_lesionmask_76.png
volume-107_541.png,segmentation-107_lesionmask_541.png
volume-93_423.png,segmentation-93_lesionmask_423.png
volume-90_587.png,segmentation-90_lesionmask_587.png
volume-116_882.png,segmentation-116_lesionmask_882.png
volume-14_546.png,segmentation-14_lesionmask_546.png
volume-20_318.png,segmentation-20_lesionmask_318.png
volume-89_258.png,segmentation-89_lesionmask_258.png
volume-113_501.png,segmentation-113_lesionmask_501.png
volume-19_337.png,segmentation-19_lesionmask_337.png
volume-91_237.png,segmentation-91_lesionmask_237.png
volume-93_463.png,segmentation-93_lesionmask_463.png
volume-103_396.png,segmentation-103_lesionmask_396.png
volume-103_559.png,segmentation-103_lesionmask_559.png
volume-83_816.png,segmentation-83_lesionmask_816.png
volume-13_393.png,segmentation-13_lesionmask_393.png
volume-118_214.png,segmentation-118_lesionmask_214.png
volume-72_40.png,segmentation-72_lesionmask_40.png
volume-100_422.png,segmentation-100_lesionmask_422.png
volume-28_95.png,segmentation-28_lesionmask_95.png
volume-39_84.png,segmentation-39_lesionmask_84.png
volume-87_112.png,segmentation-87_lesionmask_112.png
volume-124_358.png,segmentation-124_lesionmask_358.png
volume-116_551.png,segmentation-116_lesionmask_551.png
volume-90_739.png,segmentation-90_lesionmask_739.png
volume-78_143.png,segmentation-78_lesionmask_143.png
volume-123_215.png,segmentation-123_lesionmask_215.png
volume-91_609.png,segmentation-91_lesionmask_609.png
volume-71_45.png,segmentation-71_lesionmask_45.png
volume-130_534.png,segmentation-130_lesionmask_534.png
volume-100_483.png,segmentation-100_lesionmask_483.png
volume-116_624.png,segmentation-116_lesionmask_624.png
volume-56_192.png,segmentation-56_lesionmask_192.png
volume-121_261.png,segmentation-121_lesionmask_261.png
volume-110_704.png,segmentation-110_lesionmask_704.png
volume-85_570.png,segmentation-85_lesionmask_570.png
volume-85_56.png,segmentation-85_lesionmask_56.png
volume-129_165.png,segmentation-129_lesionmask_165.png
volume-117_391.png,segmentation-117_lesionmask_391.png
volume-78_175.png,segmentation-78_lesionmask_175.png
volume-1_53.png,segmentation-1_lesionmask_53.png
volume-70_300.png,segmentation-70_lesionmask_300.png
volume-107_762.png,segmentation-107_lesionmask_762.png
volume-90_421.png,segmentation-90_lesionmask_421.png
volume-82_477.png,segmentation-82_lesionmask_477.png
volume-51_146.png,segmentation-51_lesionmask_146.png
volume-103_526.png,segmentation-103_lesionmask_526.png
volume-97_513.png,segmentation-97_lesionmask_513.png
volume-121_358.png,segmentation-121_lesionmask_358.png
volume-109_31.png,segmentation-109_lesionmask_31.png
volume-130_406.png,segmentation-130_lesionmask_406.png
volume-27_126.png,segmentation-27_lesionmask_126.png
volume-4_568.png,segmentation-4_lesionmask_568.png
volume-100_253.png,segmentation-100_lesionmask_253.png
volume-76_124.png,segmentation-76_lesionmask_124.png
volume-57_352.png,segmentation-57_lesionmask_352.png
volume-78_156.png,segmentation-78_lesionmask_156.png
volume-107_482.png,segmentation-107_lesionmask_482.png
volume-115_544.png,segmentation-115_lesionmask_544.png
volume-104_434.png,segmentation-104_lesionmask_434.png
volume-96_89.png,segmentation-96_lesionmask_89.png
volume-99_516.png,segmentation-99_lesionmask_516.png
volume-33_86.png,segmentation-33_lesionmask_86.png
volume-3_334.png,segmentation-3_lesionmask_334.png
volume-62_37.png,segmentation-62_lesionmask_37.png
volume-90_471.png,segmentation-90_lesionmask_471.png
volume-5_505.png,segmentation-5_lesionmask_505.png
volume-89_80.png,segmentation-89_lesionmask_80.png
volume-118_266.png,segmentation-118_lesionmask_266.png
volume-83_619.png,segmentation-83_lesionmask_619.png
volume-108_485.png,segmentation-108_lesionmask_485.png
volume-91_142.png,segmentation-91_lesionmask_142.png
volume-33_48.png,segmentation-33_lesionmask_48.png
volume-102_344.png,segmentation-102_lesionmask_344.png
volume-95_833.png,segmentation-95_lesionmask_833.png
volume-107_458.png,segmentation-107_lesionmask_458.png
volume-38_122.png,segmentation-38_lesionmask_122.png
volume-12_3.png,segmentation-12_lesionmask_3.png
volume-86_600.png,segmentation-86_lesionmask_600.png
volume-39_205.png,segmentation-39_lesionmask_205.png
volume-109_442.png,segmentation-109_lesionmask_442.png
volume-127_299.png,segmentation-127_lesionmask_299.png
volume-93_506.png,segmentation-93_lesionmask_506.png
volume-82_90.png,segmentation-82_lesionmask_90.png
volume-88_234.png,segmentation-88_lesionmask_234.png
volume-90_422.png,segmentation-90_lesionmask_422.png
volume-25_60.png,segmentation-25_lesionmask_60.png
volume-84_617.png,segmentation-84_lesionmask_617.png
volume-100_528.png,segmentation-100_lesionmask_528.png
volume-71_78.png,segmentation-71_lesionmask_78.png
volume-112_744.png,segmentation-112_lesionmask_744.png
volume-101_252.png,segmentation-101_lesionmask_252.png
volume-6_221.png,segmentation-6_lesionmask_221.png
volume-107_658.png,segmentation-107_lesionmask_658.png
volume-16_373.png,segmentation-16_lesionmask_373.png
volume-92_7.png,segmentation-92_lesionmask_7.png
volume-86_383.png,segmentation-86_lesionmask_383.png
volume-96_518.png,segmentation-96_lesionmask_518.png
volume-116_504.png,segmentation-116_lesionmask_504.png
volume-46_114.png,segmentation-46_lesionmask_114.png
volume-128_365.png,segmentation-128_lesionmask_365.png
volume-102_517.png,segmentation-102_lesionmask_517.png
volume-89_176.png,segmentation-89_lesionmask_176.png
volume-115_732.png,segmentation-115_lesionmask_732.png
volume-111_422.png,segmentation-111_lesionmask_422.png
volume-95_87.png,segmentation-95_lesionmask_87.png
volume-29_94.png,segmentation-29_lesionmask_94.png
volume-97_81.png,segmentation-97_lesionmask_81.png
volume-130_465.png,segmentation-130_lesionmask_465.png
volume-106_483.png,segmentation-106_lesionmask_483.png
volume-102_522.png,segmentation-102_lesionmask_522.png
volume-8_467.png,segmentation-8_lesionmask_467.png
volume-2_454.png,segmentation-2_lesionmask_454.png
volume-113_440.png,segmentation-113_lesionmask_440.png
volume-130_511.png,segmentation-130_lesionmask_511.png
volume-105_426.png,segmentation-105_lesionmask_426.png
volume-5_50.png,segmentation-5_lesionmask_50.png
volume-26_326.png,segmentation-26_lesionmask_326.png
volume-18_400.png,segmentation-18_lesionmask_400.png
volume-129_226.png,segmentation-129_lesionmask_226.png
volume-94_142.png,segmentation-94_lesionmask_142.png
volume-109_420.png,segmentation-109_lesionmask_420.png
volume-75_62.png,segmentation-75_lesionmask_62.png
volume-111_400.png,segmentation-111_lesionmask_400.png
volume-13_18.png,segmentation-13_lesionmask_18.png
volume-47_40.png,segmentation-47_lesionmask_40.png
volume-17_180.png,segmentation-17_lesionmask_180.png
volume-43_150.png,segmentation-43_lesionmask_150.png
volume-129_230.png,segmentation-129_lesionmask_230.png
volume-8_533.png,segmentation-8_lesionmask_533.png
volume-92_83.png,segmentation-92_lesionmask_83.png
volume-103_548.png,segmentation-103_lesionmask_548.png
volume-81_210.png,segmentation-81_lesionmask_210.png
volume-25_526.png,segmentation-25_lesionmask_526.png
volume-64_142.png,segmentation-64_lesionmask_142.png
volume-121_405.png,segmentation-121_lesionmask_405.png
volume-116_601.png,segmentation-116_lesionmask_601.png
volume-85_447.png,segmentation-85_lesionmask_447.png
volume-19_454.png,segmentation-19_lesionmask_454.png
volume-107_110.png,segmentation-107_lesionmask_110.png
volume-4_254.png,segmentation-4_lesionmask_254.png
volume-120_220.png,segmentation-120_lesionmask_220.png
volume-128_568.png,segmentation-128_lesionmask_568.png
volume-88_289.png,segmentation-88_lesionmask_289.png
volume-93_348.png,segmentation-93_lesionmask_348.png
volume-85_425.png,segmentation-85_lesionmask_425.png
volume-126_68.png,segmentation-126_lesionmask_68.png
volume-16_304.png,segmentation-16_lesionmask_304.png
volume-88_458.png,segmentation-88_lesionmask_458.png
volume-109_312.png,segmentation-109_lesionmask_312.png
volume-40_1.png,segmentation-40_lesionmask_1.png
volume-122_334.png,segmentation-122_lesionmask_334.png
volume-94_634.png,segmentation-94_lesionmask_634.png
volume-113_193.png,segmentation-113_lesionmask_193.png
volume-67_152.png,segmentation-67_lesionmask_152.png
volume-83_159.png,segmentation-83_lesionmask_159.png
volume-37_96.png,segmentation-37_lesionmask_96.png
volume-4_252.png,segmentation-4_lesionmask_252.png
volume-85_572.png,segmentation-85_lesionmask_572.png
volume-102_387.png,segmentation-102_lesionmask_387.png
volume-11_415.png,segmentation-11_lesionmask_415.png
volume-99_495.png,segmentation-99_lesionmask_495.png
volume-107_629.png,segmentation-107_lesionmask_629.png
volume-39_120.png,segmentation-39_lesionmask_120.png
volume-31_58.png,segmentation-31_lesionmask_58.png
volume-109_450.png,segmentation-109_lesionmask_450.png
volume-124_124.png,segmentation-124_lesionmask_124.png
volume-19_447.png,segmentation-19_lesionmask_447.png
volume-81_322.png,segmentation-81_lesionmask_322.png
volume-16_591.png,segmentation-16_lesionmask_591.png
volume-102_482.png,segmentation-102_lesionmask_482.png
volume-46_60.png,segmentation-46_lesionmask_60.png
volume-127_753.png,segmentation-127_lesionmask_753.png
volume-16_525.png,segmentation-16_lesionmask_525.png
volume-87_201.png,segmentation-87_lesionmask_201.png
volume-13_122.png,segmentation-13_lesionmask_122.png
volume-98_478.png,segmentation-98_lesionmask_478.png
volume-88_756.png,segmentation-88_lesionmask_756.png
volume-69_26.png,segmentation-69_lesionmask_26.png
volume-113_474.png,segmentation-113_lesionmask_474.png
volume-102_616.png,segmentation-102_lesionmask_616.png
volume-93_488.png,segmentation-93_lesionmask_488.png
volume-44_92.png,segmentation-44_lesionmask_92.png
volume-93_299.png,segmentation-93_lesionmask_299.png
volume-85_9.png,segmentation-85_lesionmask_9.png
volume-94_575.png,segmentation-94_lesionmask_575.png
volume-97_408.png,segmentation-97_lesionmask_408.png
volume-119_71.png,segmentation-119_lesionmask_71.png
volume-116_97.png,segmentation-116_lesionmask_97.png
volume-13_334.png,segmentation-13_lesionmask_334.png
volume-9_54.png,segmentation-9_lesionmask_54.png
volume-78_157.png,segmentation-78_lesionmask_157.png
volume-82_1.png,segmentation-82_lesionmask_1.png
volume-4_552.png,segmentation-4_lesionmask_552.png
volume-104_317.png,segmentation-104_lesionmask_317.png
volume-70_146.png,segmentation-70_lesionmask_146.png
volume-37_47.png,segmentation-37_lesionmask_47.png
volume-96_427.png,segmentation-96_lesionmask_427.png
volume-4_440.png,segmentation-4_lesionmask_440.png
volume-128_386.png,segmentation-128_lesionmask_386.png
volume-101_151.png,segmentation-101_lesionmask_151.png
volume-26_632.png,segmentation-26_lesionmask_632.png
volume-97_502.png,segmentation-97_lesionmask_502.png
volume-107_283.png,segmentation-107_lesionmask_283.png
volume-90_329.png,segmentation-90_lesionmask_329.png
volume-120_265.png,segmentation-120_lesionmask_265.png
volume-27_457.png,segmentation-27_lesionmask_457.png
volume-127_607.png,segmentation-127_lesionmask_607.png
volume-55_85.png,segmentation-55_lesionmask_85.png
volume-118_287.png,segmentation-118_lesionmask_287.png
volume-4_229.png,segmentation-4_lesionmask_229.png
volume-100_427.png,segmentation-100_lesionmask_427.png
volume-105_137.png,segmentation-105_lesionmask_137.png
volume-4_354.png,segmentation-4_lesionmask_354.png
volume-109_316.png,segmentation-109_lesionmask_316.png
volume-129_244.png,segmentation-129_lesionmask_244.png
volume-118_212.png,segmentation-118_lesionmask_212.png
volume-88_607.png,segmentation-88_lesionmask_607.png
volume-128_398.png,segmentation-128_lesionmask_398.png
volume-103_240.png,segmentation-103_lesionmask_240.png
volume-113_483.png,segmentation-113_lesionmask_483.png
volume-90_76.png,segmentation-90_lesionmask_76.png
volume-130_516.png,segmentation-130_lesionmask_516.png
volume-84_641.png,segmentation-84_lesionmask_641.png
volume-33_106.png,segmentation-33_lesionmask_106.png
volume-107_489.png,segmentation-107_lesionmask_489.png
volume-107_245.png,segmentation-107_lesionmask_245.png
volume-116_566.png,segmentation-116_lesionmask_566.png
volume-27_420.png,segmentation-27_lesionmask_420.png
volume-92_372.png,segmentation-92_lesionmask_372.png
volume-107_449.png,segmentation-107_lesionmask_449.png
volume-23_337.png,segmentation-23_lesionmask_337.png
volume-84_600.png,segmentation-84_lesionmask_600.png
volume-65_494.png,segmentation-65_lesionmask_494.png
volume-107_395.png,segmentation-107_lesionmask_395.png
volume-100_505.png,segmentation-100_lesionmask_505.png
volume-52_56.png,segmentation-52_lesionmask_56.png
volume-121_300.png,segmentation-121_lesionmask_300.png
volume-117_295.png,segmentation-117_lesionmask_295.png
volume-17_378.png,segmentation-17_lesionmask_378.png
volume-9_493.png,segmentation-9_lesionmask_493.png
volume-41_41.png,segmentation-41_lesionmask_41.png
volume-30_196.png,segmentation-30_lesionmask_196.png
volume-95_58.png,segmentation-95_lesionmask_58.png
volume-27_673.png,segmentation-27_lesionmask_673.png
volume-93_482.png,segmentation-93_lesionmask_482.png
volume-3_200.png,segmentation-3_lesionmask_200.png
volume-103_595.png,segmentation-103_lesionmask_595.png
volume-93_340.png,segmentation-93_lesionmask_340.png
volume-130_402.png,segmentation-130_lesionmask_402.png
volume-16_395.png,segmentation-16_lesionmask_395.png
volume-12_412.png,segmentation-12_lesionmask_412.png
volume-16_637.png,segmentation-16_lesionmask_637.png
volume-26_266.png,segmentation-26_lesionmask_266.png
volume-84_630.png,segmentation-84_lesionmask_630.png
volume-114_784.png,segmentation-114_lesionmask_784.png
volume-102_643.png,segmentation-102_lesionmask_643.png
volume-111_336.png,segmentation-111_lesionmask_336.png
volume-96_702.png,segmentation-96_lesionmask_702.png
volume-23_164.png,segmentation-23_lesionmask_164.png
volume-39_168.png,segmentation-39_lesionmask_168.png
volume-115_206.png,segmentation-115_lesionmask_206.png
volume-120_88.png,segmentation-120_lesionmask_88.png
volume-92_486.png,segmentation-92_lesionmask_486.png
volume-102_504.png,segmentation-102_lesionmask_504.png
volume-76_72.png,segmentation-76_lesionmask_72.png
volume-94_569.png,segmentation-94_lesionmask_569.png
volume-114_473.png,segmentation-114_lesionmask_473.png
volume-122_193.png,segmentation-122_lesionmask_193.png
volume-4_661.png,segmentation-4_lesionmask_661.png
volume-111_324.png,segmentation-111_lesionmask_324.png
volume-27_491.png,segmentation-27_lesionmask_491.png
volume-101_547.png,segmentation-101_lesionmask_547.png
volume-88_299.png,segmentation-88_lesionmask_299.png
volume-128_215.png,segmentation-128_lesionmask_215.png
volume-63_72.png,segmentation-63_lesionmask_72.png
volume-118_247.png,segmentation-118_lesionmask_247.png
volume-116_542.png,segmentation-116_lesionmask_542.png
volume-18_588.png,segmentation-18_lesionmask_588.png
volume-114_608.png,segmentation-114_lesionmask_608.png
volume-109_458.png,segmentation-109_lesionmask_458.png
volume-88_154.png,segmentation-88_lesionmask_154.png
volume-128_375.png,segmentation-128_lesionmask_375.png
volume-22_183.png,segmentation-22_lesionmask_183.png
volume-12_13.png,segmentation-12_lesionmask_13.png
volume-28_105.png,segmentation-28_lesionmask_105.png
volume-15_346.png,segmentation-15_lesionmask_346.png
volume-128_527.png,segmentation-128_lesionmask_527.png
volume-103_544.png,segmentation-103_lesionmask_544.png
volume-18_688.png,segmentation-18_lesionmask_688.png
volume-127_43.png,segmentation-127_lesionmask_43.png
volume-11_388.png,segmentation-11_lesionmask_388.png
volume-9_422.png,segmentation-9_lesionmask_422.png
volume-45_70.png,segmentation-45_lesionmask_70.png
volume-117_6.png,segmentation-117_lesionmask_6.png
volume-120_389.png,segmentation-120_lesionmask_389.png
volume-4_554.png,segmentation-4_lesionmask_554.png
volume-99_370.png,segmentation-99_lesionmask_370.png
volume-9_49.png,segmentation-9_lesionmask_49.png
volume-92_751.png,segmentation-92_lesionmask_751.png
volume-117_333.png,segmentation-117_lesionmask_333.png
volume-42_5.png,segmentation-42_lesionmask_5.png
volume-68_135.png,segmentation-68_lesionmask_135.png
volume-124_279.png,segmentation-124_lesionmask_279.png
volume-111_408.png,segmentation-111_lesionmask_408.png
volume-6_169.png,segmentation-6_lesionmask_169.png
volume-60_137.png,segmentation-60_lesionmask_137.png
volume-24_251.png,segmentation-24_lesionmask_251.png
volume-97_520.png,segmentation-97_lesionmask_520.png
volume-102_538.png,segmentation-102_lesionmask_538.png
volume-19_211.png,segmentation-19_lesionmask_211.png
volume-80_148.png,segmentation-80_lesionmask_148.png
volume-86_577.png,segmentation-86_lesionmask_577.png
volume-128_526.png,segmentation-128_lesionmask_526.png
volume-104_313.png,segmentation-104_lesionmask_313.png
volume-122_207.png,segmentation-122_lesionmask_207.png
volume-97_554.png,segmentation-97_lesionmask_554.png
volume-99_609.png,segmentation-99_lesionmask_609.png
volume-89_729.png,segmentation-89_lesionmask_729.png
volume-55_21.png,segmentation-55_lesionmask_21.png
volume-104_305.png,segmentation-104_lesionmask_305.png
volume-48_160.png,segmentation-48_lesionmask_160.png
volume-113_437.png,segmentation-113_lesionmask_437.png
volume-93_434.png,segmentation-93_lesionmask_434.png
volume-111_369.png,segmentation-111_lesionmask_369.png
volume-108_74.png,segmentation-108_lesionmask_74.png
volume-4_423.png,segmentation-4_lesionmask_423.png
volume-19_429.png,segmentation-19_lesionmask_429.png
volume-113_427.png,segmentation-113_lesionmask_427.png
volume-88_440.png,segmentation-88_lesionmask_440.png
volume-51_220.png,segmentation-51_lesionmask_220.png
volume-23_9.png,segmentation-23_lesionmask_9.png
volume-87_226.png,segmentation-87_lesionmask_226.png
volume-26_601.png,segmentation-26_lesionmask_601.png
volume-0_69.png,segmentation-0_lesionmask_69.png
volume-21_347.png,segmentation-21_lesionmask_347.png
volume-103_521.png,segmentation-103_lesionmask_521.png
volume-79_31.png,segmentation-79_lesionmask_31.png
volume-104_173.png,segmentation-104_lesionmask_173.png
volume-94_509.png,segmentation-94_lesionmask_509.png
volume-103_232.png,segmentation-103_lesionmask_232.png
volume-129_168.png,segmentation-129_lesionmask_168.png
volume-4_507.png,segmentation-4_lesionmask_507.png
volume-15_384.png,segmentation-15_lesionmask_384.png
volume-64_54.png,segmentation-64_lesionmask_54.png
volume-129_136.png,segmentation-129_lesionmask_136.png
volume-87_152.png,segmentation-87_lesionmask_152.png
volume-8_178.png,segmentation-8_lesionmask_178.png
volume-91_735.png,segmentation-91_lesionmask_735.png
volume-94_618.png,segmentation-94_lesionmask_618.png
volume-49_164.png,segmentation-49_lesionmask_164.png
volume-64_179.png,segmentation-64_lesionmask_179.png
volume-82_368.png,segmentation-82_lesionmask_368.png
volume-104_362.png,segmentation-104_lesionmask_362.png
volume-90_665.png,segmentation-90_lesionmask_665.png
volume-40_31.png,segmentation-40_lesionmask_31.png
volume-70_264.png,segmentation-70_lesionmask_264.png
volume-128_406.png,segmentation-128_lesionmask_406.png
volume-58_183.png,segmentation-58_lesionmask_183.png
volume-76_118.png,segmentation-76_lesionmask_118.png
volume-13_331.png,segmentation-13_lesionmask_331.png
volume-52_138.png,segmentation-52_lesionmask_138.png
volume-100_595.png,segmentation-100_lesionmask_595.png
volume-55_10.png,segmentation-55_lesionmask_10.png
volume-9_65.png,segmentation-9_lesionmask_65.png
volume-76_122.png,segmentation-76_lesionmask_122.png
volume-130_9.png,segmentation-130_lesionmask_9.png
volume-57_172.png,segmentation-57_lesionmask_172.png
volume-29_72.png,segmentation-29_lesionmask_72.png
volume-103_131.png,segmentation-103_lesionmask_131.png
volume-108_469.png,segmentation-108_lesionmask_469.png
volume-21_9.png,segmentation-21_lesionmask_9.png
volume-45_31.png,segmentation-45_lesionmask_31.png
volume-17_374.png,segmentation-17_lesionmask_374.png
volume-23_344.png,segmentation-23_lesionmask_344.png
volume-106_217.png,segmentation-106_lesionmask_217.png
volume-34_95.png,segmentation-34_lesionmask_95.png
volume-112_84.png,segmentation-112_lesionmask_84.png
volume-103_202.png,segmentation-103_lesionmask_202.png
volume-27_496.png,segmentation-27_lesionmask_496.png
volume-4_73.png,segmentation-4_lesionmask_73.png
volume-104_110.png,segmentation-104_lesionmask_110.png
volume-94_625.png,segmentation-94_lesionmask_625.png
volume-30_144.png,segmentation-30_lesionmask_144.png
volume-19_315.png,segmentation-19_lesionmask_315.png
volume-86_505.png,segmentation-86_lesionmask_505.png
volume-56_198.png,segmentation-56_lesionmask_198.png
volume-90_411.png,segmentation-90_lesionmask_411.png
volume-118_292.png,segmentation-118_lesionmask_292.png
volume-11_410.png,segmentation-11_lesionmask_410.png
volume-128_517.png,segmentation-128_lesionmask_517.png
volume-102_646.png,segmentation-102_lesionmask_646.png
volume-92_815.png,segmentation-92_lesionmask_815.png
volume-82_419.png,segmentation-82_lesionmask_419.png
volume-117_462.png,segmentation-117_lesionmask_462.png
volume-111_381.png,segmentation-111_lesionmask_381.png
volume-123_249.png,segmentation-123_lesionmask_249.png
